ts,src_ip,src_port,dst_ip,dst_port,proto,service,duration,src_bytes,dst_bytes,conn_state,missed_bytes,src_pkts,src_ip_bytes,dst_pkts,dst_ip_bytes,dns_query,dns_qclass,dns_qtype,dns_rcode,dns_AA,dns_RD,dns_RA,dns_rejected,http_trans_depth,http_request_body_len,http_response_body_len,http_status_code
1748221604.681027,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221604.748195,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221604.749475,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221604.752546,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221604.756404,192.168.18.14,49804,142.251.132.138,443,udp,desconocido,0,71,0,desconocido,0,1,71,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221604.95027,142.251.132.138,443,192.168.18.14,49804,udp,desconocido,0,67,0,desconocido,0,1,67,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221605.680922,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221605.680922,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221605.680922,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221605.680922,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221605.680956,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221605.680956,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221605.680974,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221605.680992,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221605.748298,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221605.748309,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,42,0,desconocido,0,1,42,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221605.749392,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221605.753841,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.680435,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.680475,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.680475,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.680499,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.680516,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.680533,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.680549,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.680568,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.715745,192.168.18.14,59948,192.168.18.1,53,udp,desconocido,0,98,0,desconocido,0,1,98,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.729236,192.168.18.1,53,192.168.18.14,59948,udp,desconocido,0,212,0,desconocido,0,1,212,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.7298,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,66,0,desconocido,0,1,66,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.74828,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.749409,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.752612,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.753793,0.0.0.0,0,0.0.0.0,0,desconocido,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.829949,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,66,0,desconocido,0,1,66,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.830005,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,54,0,desconocido,0,1,54,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.830248,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,571,0,desconocido,0,1,571,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.930132,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.930185,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.930185,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,1326,0,desconocido,0,1,1326,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.930202,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,54,0,desconocido,0,1,54,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.934161,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.934161,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,233,0,desconocido,0,1,233,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.934178,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,54,0,desconocido,0,1,54,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.935249,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,118,0,desconocido,0,1,118,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.935357,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.935357,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.935357,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.935357,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.935357,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.935357,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.935357,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.935357,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.935357,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221606.935357,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.017082,192.168.18.14,53579,172.217.192.136,443,udp,desconocido,0,1275,0,desconocido,0,1,1275,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.017184,192.168.18.14,53579,172.217.192.136,443,udp,desconocido,0,1287,0,desconocido,0,1,1287,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.017204,192.168.18.14,53579,172.217.192.136,443,udp,desconocido,0,1292,0,desconocido,0,1,1292,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.017217,192.168.18.14,53579,172.217.192.136,443,udp,desconocido,0,1292,0,desconocido,0,1,1292,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.017232,192.168.18.14,53579,172.217.192.136,443,udp,desconocido,0,539,0,desconocido,0,1,539,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.034492,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,133,0,desconocido,0,1,133,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.034492,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.034492,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,133,0,desconocido,0,1,133,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.034531,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.034531,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.034531,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.034531,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.034706,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.034712,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.034712,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.034712,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.034712,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.034712,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.034712,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.03483,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.034845,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.034845,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.034845,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.034845,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.034845,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.034845,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.034882,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.034887,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.034887,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.034887,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.034887,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.065755,172.217.192.136,443,192.168.18.14,53579,udp,desconocido,0,69,0,desconocido,0,1,69,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.065984,172.217.192.136,443,192.168.18.14,53579,udp,desconocido,0,65,0,desconocido,0,1,65,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.090703,172.217.192.136,443,192.168.18.14,53579,udp,desconocido,0,66,0,desconocido,0,1,66,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.090871,192.168.18.14,53579,172.217.192.136,443,udp,desconocido,0,73,0,desconocido,0,1,73,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.13348,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.13351,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.13351,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.13351,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.13351,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.133552,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.133552,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,118,0,desconocido,0,1,118,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.133568,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.133568,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.133568,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.133568,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,633,0,desconocido,0,1,633,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.133745,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,85,0,desconocido,0,1,85,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.133939,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.133939,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.134004,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.134111,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.134111,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.134111,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.13416,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.13416,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,102,0,desconocido,0,1,102,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.134241,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.134241,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.177116,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.178205,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,54,0,desconocido,0,1,54,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.232575,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.232575,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.232618,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.232618,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.232812,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.232839,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,102,0,desconocido,0,1,102,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.23297,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,60,0,desconocido,0,1,60,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.23297,140.82.112.22,443,192.168.18.14,41438,tcp,desconocido,0,102,0,desconocido,0,1,102,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.23299,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,54,0,desconocido,0,1,54,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.301293,192.168.18.14,53579,172.217.192.136,443,udp,desconocido,0,71,0,desconocido,0,1,71,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.373391,172.217.192.136,443,192.168.18.14,53579,udp,desconocido,0,66,0,desconocido,0,1,66,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.439857,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.439857,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.439857,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.439857,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.439857,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.439857,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.439857,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.439857,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.439857,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.439857,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.439857,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.439857,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.439857,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.439857,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.439857,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
1748221607.439857,192.168.18.14,41438,140.82.112.22,443,tcp,desconocido,0,1466,0,desconocido,0,1,1466,0,0,desconocido,0,0,0,desconocido,desconocido,desconocido,desconocido,0,0,0,0
